id,titulo,descripcion,hashtags,menciones,audio,comentarios_muestra,etiquetas_contenido,vistas,likes,comentarios_totales,compartidos,etiqueta
a83a7b5b,puro dar cran joaquín guzmán un ovídio con r-15 💉,los frecuencia sierra el sierra ncdj la raton hoy pozole ☢️ 💰,#cjng,,eduin caz,,,4869832,779819,47906,103490,1
b687ae6e,hoy aesthetic hoy coquette anime los risas la novia,el ropa perrito tips la haul,#haul #ropa #cine #lunes,,,,,918811,127206,11249,10274,0
82eb1a48,el videojuego relax compras las amigos 🍟,gato los unboxing aqui moda pelicula,#skincare #rutina #mascota,,belinda,comedia las grwm puro viernes outfit 🎧 | moda relax hoy anime 🐱 | la unboxing maquillaje serie relax comedia puro humor compras 😍 🍣 | gym compañeros un review moda los baile ☕ 🎮 🏋️‍♀️,,728292,125027,1968,2933,0
ffe685be,con alfredillo arellano félix lanzagranadas los mafia sombreriza plomazo la línea calentando la plaza,los rusos puro monstruo siempre toston el señor de los cielos,#gruposombra #lalínea #cincuenta,,comando exclusivo,roche un 701 hoy artillada un r-15 los el azul los la empresa 🩸 🕷️ 🚁 | super 38 el patron el cng un rafael caro quintero puro reynosa lavador ovídio los toque 💊,,904390,88319,3303,12085,1
f91ea99e,troca 38 super puro iván archivaldo topón churro 🚁,grupo sombra siempre ovidio la amapola una tijuana plaza 🦉 💣,#clica #mamalona,,,los chapitos el tiroteo mz con jefe de jefes fenta una arturo beltrán el pozole 🩸 🎰 | toque una zambada amapola | puro barredora el levantón ak47 con ovídio la jrz las sierra lobos los aztecas 🚫 | cjng cuerno de disco cobro de piso pizza polvo rosa ❄️ 👑 💶,,296194,40066,1273,4427,1
1574c410,una trabajo puro unboxing el gato con novio escuela un mascota hoy universidad challenge 📚,broma hoy anime los tips vlog vacaciones puro compañeros 🐶 💄,#perrito #crush #outfit #mascota #gamer,,bizarrap,los maquillaje estudio oficina el receta 🎧 | cumpleaños la videojuego challenge amor jefe | una diario videojuego con aesthetic pelicula hoy viernes 🍔 🏖️ 💅,,37380,2140,176,227,0
3c522e9e,cdg hoy burrero uzi el padrino tostón dámaso siempre buchon,siempre cjng charola cartel de jalisco venadear con la familia michoacana  Rolex 🦂,#ovídio #z-1,,el bebeto,el morrita siempre super 38 tablazo un dámaso ⚰️ | la barredora siempre 9mm los la linea el ratón el botas blancas puro ak 47 los cincuenta el guano ⚠️ 🗡️,,481248,39045,3368,4401,1
79a8ff9f,chill aqui aesthetic puro compras videojuego comedia el cine escuela 🥰 🌸 ☀️,aesthetic una gamer un comida vacaciones los maquillaje 💪 🎬 🥺,#tips #aesthetic #estudio #novio,,karol g,comedia challenge risas 🏖️ | hacks hoy oficina fiesta review compañeros risas restaurante los pelicula 🌸 | siempre tutorial la perrito moda comedia siempre amor,,540165,49584,2856,4575,0
2b1a85e5,la estudio los skincare puro ropa el mascota el receta,siempre broma cine receta gamer mascota estudio diario con gym 🍔 😂 🧸,#restaurante #compras #gym #tutorial #receta,,rauw alejandro,viernes cine jefe 🥺 | puro universidad con gato gym 💻 🍔,,236072,35312,2883,3588,0
c3aaa4b7,la amor ropa novia 🍔,estudio crush trabajo el mascota aqui outfit broma hoy oficina 🌙,#perrito #novio,,blackpink,un novio amigos los crush mascota,,857222,52039,2165,6479,0
dd39c7ab,con diario rutina vacaciones relax la trend 🍦,videojuego gato prepa los novia cine unboxing ☀️,#diario #baile,,shakira,risas una amor challenge ✈️ | broma lunes vlog la anime con unboxing 💄 🎂 🌸 | novio viaje la tarea coquette las skincare 💅 | siempre crush con skincare amigos los fiesta 👗 ✨,,752072,141009,13656,18478,0
88abc4b1,fiesta gato siempre novia escuela el humor 😭,challenge receta prepa con hacks diario el vlog los coquette lunes 🎮 🍦,#trabajo,,young miko,humor una receta el stream fiesta hoy oficina puro novia los coquette amor,,237482,27717,391,2821,0
edfaf02b,siempre tachas el matamoros cjng hoy jesús alfredo 💳 🇺🇸,aqui michoacan alinear un maría la mayiza los alfredillo comando aqui cártel de oaxaca 🍬 🏴‍☠️ 🐆,#losviagras #patrón #lamayiza #encobijado #colt,,yahritza y su esencia,siempre jrz chiva siempre osiel cárdenas el chayo,,825770,117952,9742,17601,1
fd311e70,hoy 701 pistolero alucín una balacera 💨,triángulo dorado aqui viagras hoy mayo hoy revólver calibre 50 💀 💉,#mafia #z-1 #monstruo #cristal,,chuy lizarraga,los gente nueva quebrar aqui tamaulipas mencho los cártel del golfo 💳 | un mz puro con huevos las frecuencia monstruo fuerza anti-unión hoy punta 🦍 🌨️ | las alucin puro cdg mota las al millón hoy sombreriza 🍾,,2190699,195428,11221,26822,1
6faff3fd,cds éxtasis las cuerno de disco hector beltrán los mexicles plomo,troca la don neto los rusos punta las el chayo,#zetas #losrusos #magnum #lamaña,,los plebes del rancho,madriza tablazo hoy encobijado 🐔 💳 🪓 | un foco con alucín un rafael caro quintero 🚔 👃 🚤 | tiroteo alucines una ak 47 pacífico el cincuenta patrón cartel del golfo el mencho ⛄ 🤫 🚨 | el enfrentamiento revólver hoy csrl con guerreros unidos nuevo laredo rafael caro quintero siempre grupo sombra 💴 ☠️,,931187,88800,6089,5250,1
ecb3ae51,con jefe grwm trend puro coquette el comedia las vacaciones 💄,un diario oficina puro hacks una comedia crush 🍣 👗 🏖️,#perrito #estudio #relax #videojuego #anime,,,tips relax con review un videojuego 💕 🎬 😂 | el serie aesthetic cine | tarea aqui comedia cumpleaños aqui skincare el risas hoy viaje un review receta 🎮 | compañeros anime una oficina jefe siempre tips 🍟 👗,,754792,130639,1885,7680,0
52ba49c5,con prepa una vlog grwm un oficina el viaje 👗,estudio aqui videojuego un chill puro skincare hoy novia puro gym relax amigos 🎉 ❤️ 👗,#humor #outfit #gamer,,duki,,,335864,45129,4472,3366,0
ca9b51dc,siempre tamaulipas jesús alfredo aqui chapizza viagras cln el chapo el cuerno de disco aqui toston 🔪,cuatro letras el padrino el mafia nuevo laredo artillada el mini lic con blindada la familia michoacana 👻 🧨,#culiacanazo #losbeltránleyva #sicario #monstruo,,,la manta guerreros unidos alucines 🪓 🍕 | el mayo cuatro letras con reynosa 🐓 🇲🇽,,2947330,174022,13286,21731,1
960355b4,los pastillas las jesús alfredo hoy colt la familia michoacana siempre reynosa levantón buchon el azul 🆖 🧿 🪓,con sombreriza hoy cheyenne siempre ninis los cuerno de disco 🐎 🎲,#cuatroletras #9mm,,dueto consentido,gallito plomazo roche hoy tj mayo hoy escuadra un la maña hoy 4 letras 🏴‍☠️ ⚡ | lavador la chapizza tj aqui don neto | el cohete las pistolero con plomo cártel de sinaloa las cheyenne | puro dar piso pacífico mz las alineado el nuevo laredo una tahoe 🏴‍☠️ 🚤,,3736826,670606,52599,17929,1
a033222b,aqui el señor de los cielos con plebes siempre rs ⛄ ⚡ 🔫,tusi pistolero tahoe aqui cln un ak47 la mula cohete antrax 👹 🆖,#alucines #manta,,diego sierra,cdn lanzagranadas el mayiza osiel cárdenas unión tepito los chapitos cincuenta brazo armado ⌚ 🇲🇽 | las marihuana un z-40 cártel de juárez el botas blancas puro charola | chapo los cartel de jalisco la alucin éxtasis 38 super beretta pozolero aqui el piyi,,2634494,236083,11600,17194,1
69a7b150,hoy roche el burrero siempre glock la ak 47 cohete hoy piyi siempre el señor de los cielos un frontera chica ⛄,hoy alinear una al millon toque aqui foco con gallito 🗡️,#bacha #calibre50 #cohete,,christian nodal,las culiacan chapizza los beltrán leyva una alineado 💨 🖤 | los chimales cartel del golfo las cártel de juárez el jj ak47 cristal un mafia 👑 | belico sierra buchón amado carrillo el cartel de sinaloa don neto un cuatro letras puro calibre 50 🚔,,4896274,788382,49960,104508,1
78d7e429,el meth el rafael caro quintero jgl 🧨 🏹 ☣️,el padrino una la tuta aqui viejón,#alinear #altiro #fnp90 #losántrax,,los dos carnales,levanton rivotril topon iván archivaldo | la reynosa la chapo gatillero plomazo 🦅 ☣️ | puro morrita un cártel del golfo p90 🗡️ 💉 | aqui m60 ar15 puro sicario aqui cártel del noreste las el chapo 👻 🤫 📍,,7171,1327,73,60,1
7d7df209,701 aqui crico aqui alinear la unión tepito frontera chica cristal alineado la el señor de la montaña,bélico las el patron mdma las charola pozole 🖤,#9mm #tubo #cárteldetijuana,,peso pluma,puro burrero cartel del golfo buchón la chaleco las cártel de jalisco nueva generación brazo armado barret 🧪 | michoacan los matamoros z-1 🦍 | la linea las fn p90 701 levanton el la maña 🕸️,,704687,106396,10597,9984,1
5a27b9c5,una cuerno de disco mamalona narcomanta el 38 super un super 38 ovidio gente nueva el amado carrillo 💴 🚁 🤠,la mp5 el chapizza cuerno 🐆 🔪,#viejon #extorsión #elpiyi #lamaña #cuernodechivo,,el makabelico,,,3447895,253180,6542,33784,1
428751a8,una zambada el buchonas hoy los viagras al millón hoy mdma cártel de colima los chapitos 🚔,el jj cártel del noreste hoy gallo lanzagranadas los levantón 👑 😈 👻,#carteldelgolfo #cdn #mp5 #fronterachica #38super,,los gemelos de sinaloa,el botas blancas siempre el narco de narcos cártel de colima fuerza anti-unión el mayo el mz 🛡️ 🛑 💵 | el hector beltrán el nini radio | cártel de jalisco nueva generación lobos maría los morrita viejon 🚙,,61671,7474,218,256,1
fad87103,novio las comida diario aqui grwm puro ropa hoy baile escuela 🎮,hoy prepa los novio comedia trend relax crush estudio con perrito,#restaurante #familia #escuela #aesthetic #oficina,,morat,,,330039,34831,368,1040,0
cfab64b5,un unboxing videojuego las gym cumpleaños la tips una maquillaje la jefe aqui hacks 😊 💄 🥺,amor baile haul vacaciones el challenge una coquette con grwm una tarea 🧸 🌙,#amigos #videojuego #tarea #lunes #review,,duki,hoy challenge vlog restaurante | los ropa comedia puro anime moda aesthetic con fiesta una compañeros una maquillaje | serie el oficina los chill la stream una anime 🌸 | los comida los novio puro receta la cumpleaños las estudio los compras las restaurante 🎧 🥰,,184141,19748,1489,1950,0
e31997e2,relax baile los jefe outfit,una perrito aqui maquillaje la viaje moda review el tarea puro receta outfit 💅 🍔,#baile #broma #vacaciones,,camilo,la videojuego anime gamer | diario una prepa la novio aesthetic trend 🎮 | un haul chill oficina siempre gamer amor,,442363,56642,1621,6863,0
4d73e500,moda comida chill vacaciones challenge amor receta 💄 🐶,amigos con vlog outfit la chill aqui diario la challenge,#risas #jefe #chill #cine #pelicula,,sebastián yatra,haul el humor jefe relax anime challenge vlog chill 💅 📱 | los estudio cine las challenge review ✈️ 👗 🎂,,253857,15911,218,702,0
ca5c7feb,una mdma juan josé esparragoza hielo wato con los chapitos 🕸️ 🍭 💀,zambada jgl el piyi el pastillas piyi mini lic belicon quebrar 🇨🇴 🦇 🦅,#glock #lfm #heroína,,eslabon armado,uzi las michoacan puro guanajuato mayo el manguera hoy el mencho la caro quintero 🤑 🦅 | cocaína troca señor de los gallos 🐓 ☢️ 🎰 | un matamoros el azul con wato 🏴‍☠️,,871222,118713,5130,11677,1
1eb8da9c,challenge un haul puro review,ropa tarea novia una compras comida hoy lunes,#compras #escuela,,rauw alejandro,cine aqui vlog con pelicula con hacks crush diario chill rutina 🏖️ 😭 | aesthetic humor comida 🍟 📱 | grwm con review siempre compras 🍦 🎧 ❤️,,893539,82801,6348,7231,0
1d7b8e10,con universidad cine anime siempre gamer 😊,challenge broma las trabajo aqui tips,#oficina #prepa,,,,,360632,54996,5418,4569,0
944a1f68,el tamaulipas las bala puro el licenciado siempre mamalona siempre piyi las zapopan,los jalisco cohete fentanilo 🐍 🪓  Rolex,#r15 #cds #rs #mdma,,,con al 100 cristal patrón el chapo las cártel del noreste 🍻 🧨 | prestanombres mafia con guerreros unidos charolazo puro tiroteo matón buchonas 🛡️ ☠️ | al 100 aqui ejecutado un los zetas hoy pozolero hoy belicon la mini lic 🍬 🐆 | bala ovidio la madriza con alinear una cártel de jalisco nueva generación 🦇,,3158199,403384,11707,32562,1
62662767,el hector beltrán cartel del golfo puro jalisco,plomo patrón mdma manguera manta 🎲 🧊,#mafia #belico,,los dos carnales,siempre el narco de narcos los ántrax el botas blancas 4 letras aqui el lazca 🚨 🛡️ | matamoros gente nueva nieve las mayo jale el lazca cdg los grupo sombra | artillada cártel de sinaloa un bélico el botas blancas un m16 crico 🗡️,,725903,76827,4953,6273,1
e94fe14c,chimales el pozolero cártel de oaxaca las calibre 50 las mz los roche chapizza el señor de los cielos,cohete siempre narcomensaje r-15 cocaína los rusos las tostón un el chapo hoy mencho 🧿,#filo #ak47 #viejon #ar-15 #patrón,,marca mp,las ncdj pacífico ninis prestanombres sierra | los nueve milímetros aqui la barredora chapo el narco de narcos buchones | piyi siempre lobos las artillada 💎 🍻 | las artillada aqui chapizza los sierra 🚨,,216149,11050,848,555,1
353f7fa6,una sombreriza enfrentamiento los jrz 🦏,una los chapitos mencho siempre csrl venadear hoy el señor de la montaña 💣,#cocaína,,,701 chiva cártel de juárez la jesús alfredo siempre ar15 puro comando con gente nueva 👺 🍭 🇺🇸 | compa piyi el heroína una burrero con hielo las fierro | revólver cdn triángulo dorado topón una el mini lic tamaulipas 🍄 🍾 棺 | una venadear r15 el azul 🛻 🐍,,826455,91491,7745,13120,1
0ac38dd2,hoy super 38 los los beltrán leyva con el mayo cohete cártel de colima 🪦 👿 🕷️,los chapitos antrax michoacan con z-1 hoy compa siempre mp5 un el marro,#cng #bélico #alineado #alfredillo,,,los el botas blancas con la maña crico una venadear 👻 🍭 🏹,,2061164,239300,19110,34915,1
2d0adc1f,aqui crush siempre aesthetic lunes serie 🍕 🧸 🍔,el amor aqui escuela maquillaje comida ❤️,#estudio #cine #jefe #amor,,,escuela amigos moda gato 😂 🍔 | puro compañeros compras las tips siempre aesthetic 😭 📚 🌸 | viaje comedia las fiesta crush familia compras grwm la comida,,353616,68667,4061,9524,0
141e408f,amor el gato crush siempre viernes comida un hacks 🌙 😊 ☕,rutina los hacks challenge las humor 💻 🌸,#novia,,,,,716518,74937,4329,5101,0
dce19848,amigos broma el receta hoy hacks trend una cine 😍 🎀,perrito una pelicula cine compañeros serie aesthetic,#rutina #compras #anime #pelicula,,,tarea skincare vlog un amor jefe 🎂,,182767,29097,476,2849,0
2021aa08,siempre estudio amor hacks un ropa aqui crush rutina aqui challenge gato 🏋️‍♀️,un humor amor siempre hacks puro prepa perrito videojuego el compañeros 💪 🍔 💅,#oficina,,danna paola,compras diario hoy compañeros maquillaje las broma las mascota el ropa siempre lunes 🍦 🌸 💅 | tutorial tarea novia vacaciones una pelicula aqui hacks | oficina el haul los challenge un ropa con risas aqui compañeros los trabajo crush,,863196,89291,6173,7619,0
6e70a7b1,hoy troca toque p90 puro tachas mayo un triángulo dorado una matón una hector beltrán 🦅 🦉,chapo sinaloa un rusos ovidio una escuadra aqui madriza 🆖 🤫,#rs #charola #mula #m16 #cárteldesinaloa,,,porro los zapopan puro bélico aqui tusi barret | foco la el mini lic aqui lavada puro goma chiva el el señor de los cielos jesús alfredo,,500106,72229,4725,9655,1
dab51ad9,siempre porro siempre m16 ovídio siempre fenta sierra chiva enfrentamiento las comando ✈️ 🦏,un mota fentanilo el cártel toque el mayo un joaquín guzmán una cártel de oaxaca toston 🚨,#burrero #mz,,gerardo ortiz,las ncdj hoy plaza con toque las rpg don neto los alinear quebrar 🐘 🇲🇽 🪦 | puro el guano topón la chapizza un el licenciado puro punta 🧿 | aqui gallo maña calibre 50 puntero tostón cln compadre,,84346,8217,783,1068,1
f3f78764,crush con familia broma hoy gato 🐶 🎂 ✈️,aqui diario tarea gato,#vlog #moda,,,hoy maquillaje aesthetic hoy outfit cumpleaños los vlog estudio 🌙 🎬 ☀️ | los novio novia una relax 🎂 🎮 🥺 | el anime un stream relax lunes gato tips las ropa cumpleaños 😭 | trabajo aqui comida hoy gamer una tips el maquillaje vlog coquette serie 👗 🍣 🎬,,968407,81532,6493,7987,0
